# Counts
34
22
29
30
21
27
18
26
23
20
29
26
23
24
29
20
21
25
21
25
27
25
19
20
23
24
27
29
33
25
29
22
26
23
28
30
22
19
31
21
27
32
21
22
31
31
21
15
35
34
