# Counts 
384 
352 
387 
395 
401 
392 
411 
372 
388 
392 
404 
409 
426 
344 
398 
417 
377 
362 
426 
424 
414 
393 
403 
397 
394 
388 
402 
374 
414 
381 
365 
398 
344 
381 
374 
409 
387 
382 
403 
370 
389 
445 
419 
400 
374 
375 
390 
407 
372 
384 
388 
394 
399 
387 
388 
393 
417 
418 
396 
390 
365 
409 
373 
412 
376 
374 
373 
416 
344 
403 
417 
398 
360 
426 
374 
394 
387 
422 
382 
392 
396 
340 
400 
388 
393 
367 
366 
357 
381 
383 
395 
400 
367 
411 
411 
367 
381 
385 
399 
402
